com.samsung.shealth.activity.day_summary,1144003,2
day_time,goal,target,pkg_name,update_time,walk_time,longest_idle_time,active_time,longest_active_time,calorie,deviceuuid,run_time,step_count,extra_data,datauuid,distance,create_time,others_time,score
1621382400000,-1,,com.sec.android.app.shealth,"05/31/2021, 12:47:09 PM",0,-1,0,0,0.000000,C/h8iEGOM6,0,0,afb40db3-e618-45ad-bc02-685a35774d8a.extra_data,afb40db3-e618-45ad-bc02-685a35774d8a,0.000000,"05/31/2021, 12:47:09 PM",0,0,
1621468800000,-1,,com.sec.android.app.shealth,"05/31/2021, 12:47:09 PM",0,-1,0,0,0.000000,C/h8iEGOM6,0,0,5ce15ebe-d2d0-4288-a768-419c848f386c.extra_data,5ce15ebe-d2d0-4288-a768-419c848f386c,0.000000,"05/31/2021, 12:47:09 PM",0,0,
1621555200000,-1,,com.sec.android.app.shealth,"05/31/2021, 12:47:09 PM",0,-1,0,0,0.000000,C/h8iEGOM6,0,0,f1eec839-11d9-4bec-ace4-3cdd99ea758d.extra_data,f1eec839-11d9-4bec-ace4-3cdd99ea758d,0.000000,"05/31/2021, 12:47:09 PM",0,0,
1621641600000,-1,,com.sec.android.app.shealth,"05/31/2021, 12:47:09 PM",0,-1,0,0,0.000000,C/h8iEGOM6,0,0,8ef956e7-f7c4-4d08-bfe4-ae0429d007ac.extra_data,8ef956e7-f7c4-4d08-bfe4-ae0429d007ac,0.000000,"05/31/2021, 12:47:09 PM",0,0,
1621728000000,-1,,com.sec.android.app.shealth,"05/31/2021, 12:47:09 PM",0,-1,0,0,0.000000,C/h8iEGOM6,0,0,6c72d204-6f1b-41cb-a3d7-dc9a173d9ac4.extra_data,6c72d204-6f1b-41cb-a3d7-dc9a173d9ac4,0.000000,"05/31/2021, 12:47:09 PM",0,0,
1621814400000,-1,,com.sec.android.app.shealth,"05/31/2021, 12:47:09 PM",0,-1,0,0,0.000000,C/h8iEGOM6,0,0,7867a771-2bca-493c-afce-7b2e451f3a87.extra_data,7867a771-2bca-493c-afce-7b2e451f3a87,0.000000,"05/31/2021, 12:47:09 PM",0,0,
1621900800000,-1,,com.sec.android.app.shealth,"05/31/2021, 12:47:09 PM",0,-1,0,0,0.000000,C/h8iEGOM6,0,0,f0f4f332-a2f1-4938-bd31-980ea48ea3f2.extra_data,f0f4f332-a2f1-4938-bd31-980ea48ea3f2,0.000000,"05/31/2021, 12:47:09 PM",0,0,
1621987200000,-1,,com.sec.android.app.shealth,"05/31/2021, 12:47:09 PM",0,-1,0,0,0.000000,C/h8iEGOM6,0,0,c5f960eb-9485-4028-a36d-3b93f45ceb45.extra_data,c5f960eb-9485-4028-a36d-3b93f45ceb45,0.000000,"05/31/2021, 12:47:09 PM",0,0,
1622073600000,-1,,com.sec.android.app.shealth,"05/31/2021, 12:47:09 PM",0,-1,0,0,0.000000,C/h8iEGOM6,0,0,4f312205-4ad8-4adc-896a-8c502b7eaeb4.extra_data,4f312205-4ad8-4adc-896a-8c502b7eaeb4,0.000000,"05/31/2021, 12:47:09 PM",0,0,
1622160000000,-1,,com.sec.android.app.shealth,"05/31/2021, 12:47:09 PM",0,-1,0,0,0.000000,C/h8iEGOM6,0,0,d2ed6e5a-40df-4c97-9443-110a552c4376.extra_data,d2ed6e5a-40df-4c97-9443-110a552c4376,0.000000,"05/31/2021, 12:47:09 PM",0,0,
1622246400000,-1,,com.sec.android.app.shealth,"05/31/2021, 12:47:09 PM",0,-1,0,0,0.000000,C/h8iEGOM6,0,0,10fa9cd9-be49-4e39-b44e-744a3c393472.extra_data,10fa9cd9-be49-4e39-b44e-744a3c393472,0.000000,"05/31/2021, 12:47:09 PM",0,0,
1622332800000,-1,,com.sec.android.app.shealth,"05/31/2021, 12:47:09 PM",0,-1,0,0,0.000000,C/h8iEGOM6,0,0,a9c7acae-d5a1-43a8-affb-abf715c0f094.extra_data,a9c7acae-d5a1-43a8-affb-abf715c0f094,0.000000,"05/31/2021, 12:47:09 PM",0,0,
1622419200000,60,,com.sec.android.app.shealth,"06/01/2021, 5:12:20 AM",462550,48060000,477138,60000,30.271965,C/h8iEGOM6,14588,744,6766c608-39dc-4a30-956c-e5453cb33631.extra_data,6766c608-39dc-4a30-956c-e5453cb33631,593.162476,"05/31/2021, 7:39:30 PM",0,11,
1622505600000,60,,com.sec.android.app.shealth,"06/01/2021, 11:22:25 AM",2077495,45599999,2077495,300000,137.880981,C/h8iEGOM6,0,3235,ed37ad27-3ae6-4d92-8a3a-7f44ab40ab53.extra_data,ed37ad27-3ae6-4d92-8a3a-7f44ab40ab53,2822.217041,"06/01/2021, 11:22:25 AM",0,0,

