com.samsung.health.step_count,1144003,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
1.222222,com.sec.android.app.shealth,10,230002,-18000000,"05/31/2021, 3:47:00 PM",0.370000,XMabZl3IH3,,"05/31/2021, 3:47:59 PM",dfd075c1-96f5-c297-4f3f-1896d383a1df,7.110000,"05/31/2021, 3:49:35 PM","05/31/2021, 3:49:35 PM",
1.194444,com.sec.android.app.shealth,12,230002,-18000000,"05/31/2021, 4:11:00 PM",0.390000,XMabZl3IH3,,"05/31/2021, 4:11:59 PM",0f180a78-bcf5-af00-a40d-b57862cfbf1c,8.800000,"05/31/2021, 4:12:25 PM","05/31/2021, 4:12:25 PM",
1.194444,com.sec.android.app.shealth,9,230002,-18000000,"05/31/2021, 4:12:00 PM",0.330000,XMabZl3IH3,,"05/31/2021, 4:12:59 PM",d6ff032e-0e21-780b-c0ca-898690017106,6.620000,"05/31/2021, 4:12:25 PM","05/31/2021, 4:12:25 PM",
1.277778,com.sec.android.app.shealth,17,230002,-18000000,"05/31/2021, 5:20:00 PM",0.550000,XMabZl3IH3,,"05/31/2021, 5:20:59 PM",eab4f0b6-4537-5cdd-10c0-13622e3308e4,12.590000,"05/31/2021, 5:30:43 PM","05/31/2021, 5:30:43 PM",
2.555556,com.sec.android.app.shealth,10,230002,-18000000,"05/31/2021, 5:26:00 PM",0.370000,XMabZl3IH3,,"05/31/2021, 5:26:59 PM",e63e87a5-0ab4-0e7a-2f20-1a85121cb30c,10.730000,"05/31/2021, 5:30:43 PM","05/31/2021, 5:30:43 PM",
1.777778,com.sec.android.app.shealth,12,230002,-18000000,"05/31/2021, 5:48:00 PM",0.360000,XMabZl3IH3,,"05/31/2021, 5:48:59 PM",b18526e9-f73a-116c-644c-566f7a11157d,9.680000,"05/31/2021, 5:49:03 PM","05/31/2021, 5:49:03 PM",
1.027778,com.sec.android.app.shealth,12,230002,-18000000,"05/31/2021, 6:05:00 PM",0.580000,XMabZl3IH3,,"05/31/2021, 6:05:59 PM",b8919a36-342f-b30e-19cb-ea820818349b,8.280000,"05/31/2021, 6:06:14 PM","05/31/2021, 6:06:14 PM",
1.000000,com.sec.android.app.shealth,11,230002,-18000000,"05/31/2021, 6:09:00 PM",0.370000,XMabZl3IH3,,"05/31/2021, 6:09:59 PM",c513d618-88f5-0598-d225-7f0455f6ab08,7.660000,"05/31/2021, 6:15:02 PM","05/31/2021, 6:15:02 PM",
1.083333,com.sec.android.app.shealth,25,230002,-18000000,"05/31/2021, 6:13:00 PM",0.870000,XMabZl3IH3,,"05/31/2021, 6:13:59 PM",0b92e7de-a950-0af4-6f7b-af5697144f8b,18.130000,"05/31/2021, 6:15:02 PM","05/31/2021, 6:15:02 PM",
2.310394,com.sec.android.app.shealth,37,230002,-18000000,"05/31/2021, 7:05:00 PM",2.110000,XMabZl3IH3,,"05/31/2021, 7:05:59 PM",e4560332-6930-cf3a-6f70-f872bb59e588,35.310000,"05/31/2021, 7:05:53 PM","05/31/2021, 7:06:07 PM",
1.871862,com.sec.android.app.shealth,111,230002,-18000000,"05/31/2021, 7:06:00 PM",5.040000,XMabZl3IH3,,"05/31/2021, 7:06:59 PM",eb11389f-31eb-703d-d352-384282018907,88.840000,"05/31/2021, 7:06:07 PM","05/31/2021, 7:07:40 PM",
1.611111,com.sec.android.app.shealth,31,230002,-18000000,"05/31/2021, 7:07:00 PM",1.160000,XMabZl3IH3,,"05/31/2021, 7:07:59 PM",06bb31bd-22c9-964b-c8a0-7a263d21b15b,24.210000,"05/31/2021, 7:07:40 PM","05/31/2021, 7:07:40 PM",
2.028443,com.sec.android.app.shealth,18,,-18000000,"05/31/2021, 7:25:00 PM",0.679062,C/h8iEGOM6,,"05/31/2021, 7:26:00 PM",16225071-0000-0000-0000-225071000000,16.608370,"05/31/2021, 8:34:47 PM","05/31/2021, 8:34:47 PM",
1.348636,com.sec.android.app.shealth,34,,-18000000,"05/31/2021, 8:16:00 PM",1.318569,C/h8iEGOM6,,"05/31/2021, 8:17:00 PM",16225101-0000-0000-0000-225101600000,28.441212,"05/31/2021, 8:34:47 PM","05/31/2021, 8:34:47 PM",
0.569001,com.sec.android.app.shealth,19,,-18000000,"05/31/2021, 9:42:00 PM",0.823919,C/h8iEGOM6,,"05/31/2021, 9:43:00 PM",16225153-0000-0000-0000-225153200000,12.942559,"06/01/2021, 12:43:03 AM","06/01/2021, 12:43:03 AM",
0.860898,com.sec.android.app.shealth,8,,-18000000,"05/31/2021, 9:49:00 PM",0.422438,C/h8iEGOM6,,"05/31/2021, 9:50:00 PM",16225157-0000-0000-0000-225157400000,8.079748,"06/01/2021, 12:43:03 AM","06/01/2021, 12:43:03 AM",
1.625166,com.sec.android.app.shealth,9,,-18000000,"05/31/2021, 9:50:00 PM",0.358881,C/h8iEGOM6,,"05/31/2021, 9:51:00 PM",16225158-0000-0000-0000-225158000000,9.314154,"06/01/2021, 12:43:03 AM","06/01/2021, 12:43:03 AM",
1.500000,com.sec.android.app.shealth,12,230002,-18000000,"05/31/2021, 7:08:00 PM",0.440000,XMabZl3IH3,,"05/31/2021, 7:08:59 PM",2f99ecdb-f3ca-c9fc-90af-25cc34df3bbb,9.360000,"05/31/2021, 7:15:02 PM","05/31/2021, 7:15:02 PM",
0.916667,com.sec.android.app.shealth,13,230002,-18000000,"05/31/2021, 7:46:00 PM",0.530000,XMabZl3IH3,,"05/31/2021, 7:46:59 PM",e32b0d37-a023-5d75-1bd0-c237c82e315a,8.970000,"05/31/2021, 7:46:52 PM","05/31/2021, 7:46:52 PM",
0.972222,com.sec.android.app.shealth,14,230002,-18000000,"05/31/2021, 8:16:00 PM",0.670000,XMabZl3IH3,,"05/31/2021, 8:16:59 PM",2847c9f6-0122-8369-4bc5-f4ba232967ac,9.630000,"05/31/2021, 8:17:08 PM","05/31/2021, 8:17:08 PM",
1.305556,com.sec.android.app.shealth,12,230002,-18000000,"05/31/2021, 9:26:00 PM",0.420000,XMabZl3IH3,,"05/31/2021, 9:26:59 PM",156ba9bc-8fd9-56b5-7cbc-d48565694ab2,9.010000,"05/31/2021, 9:26:28 PM","05/31/2021, 9:26:28 PM",
1.166667,com.sec.android.app.shealth,25,230002,-18000000,"05/31/2021, 9:42:00 PM",0.990000,XMabZl3IH3,,"05/31/2021, 9:42:59 PM",3615a27b-16ae-dd50-f0cc-f197cf9d650c,19.080000,"05/31/2021, 9:42:25 PM","05/31/2021, 9:42:25 PM",
1.111111,com.sec.android.app.shealth,11,230002,-18000000,"05/31/2021, 9:49:00 PM",0.440000,XMabZl3IH3,,"05/31/2021, 9:49:59 PM",a88355bd-e1a3-7be0-3d04-3c4ea176fd0d,7.990000,"05/31/2021, 9:49:53 PM","05/31/2021, 9:49:53 PM",
1.388889,com.sec.android.app.shealth,17,230002,-18000000,"05/31/2021, 9:52:00 PM",0.560000,XMabZl3IH3,,"05/31/2021, 9:52:59 PM",246e5f37-ffd5-0be7-9008-521c32dc3e8c,12.890000,"05/31/2021, 9:53:47 PM","05/31/2021, 9:53:47 PM",
2.194444,com.sec.android.app.shealth,10,230002,-18000000,"05/31/2021, 10:19:00 PM",0.300000,XMabZl3IH3,,"05/31/2021, 10:19:59 PM",73444d26-88d6-2e89-e27b-a44b1771eb4f,8.250000,"05/31/2021, 10:19:45 PM","05/31/2021, 10:19:45 PM",
1.111111,com.sec.android.app.shealth,10,230002,-18000000,"05/31/2021, 11:26:00 PM",0.370000,XMabZl3IH3,,"05/31/2021, 11:26:59 PM",3319066b-6a15-8280-e1e0-574809e3e2ff,6.970000,"05/31/2021, 11:35:07 PM","05/31/2021, 11:35:07 PM",
0.944444,com.sec.android.app.shealth,11,230002,-18000000,"05/31/2021, 11:34:00 PM",0.410000,XMabZl3IH3,,"05/31/2021, 11:34:59 PM",f5574dec-027f-3475-7dcb-5d3093e1d5c0,7.530000,"05/31/2021, 11:35:07 PM","05/31/2021, 11:35:07 PM",
1.055556,com.sec.android.app.shealth,40,230002,-18000000,"05/31/2021, 11:35:00 PM",1.490000,XMabZl3IH3,,"05/31/2021, 11:35:59 PM",a32adb42-b819-10e8-dd69-bac060754f63,28.490000,"05/31/2021, 11:55:08 PM","05/31/2021, 11:55:08 PM",
1.305556,com.sec.android.app.shealth,10,230002,-18000000,"05/31/2021, 11:36:00 PM",0.320000,XMabZl3IH3,,"05/31/2021, 11:36:59 PM",6652ebe6-2060-1f28-7eff-365ccbebe731,7.400000,"05/31/2021, 11:55:08 PM","05/31/2021, 11:55:08 PM",
1.232234,com.sec.android.app.shealth,16,,-18000000,"05/31/2021, 10:04:00 PM",0.708071,C/h8iEGOM6,,"05/31/2021, 10:05:00 PM",16225166-0000-0000-0000-225166400000,14.962496,"06/01/2021, 5:00:25 AM","06/01/2021, 5:00:25 AM",
0.916667,com.sec.android.app.shealth,7,230002,-18000000,"06/01/2021, 5:10:00 AM",0.250000,XMabZl3IH3,,"06/01/2021, 5:10:59 AM",84b05b65-5a27-b235-4e6b-fc920256aa45,4.810000,"06/01/2021, 5:11:23 AM","06/01/2021, 5:11:23 AM",
0.324606,com.sec.android.app.shealth,11,,-18000000,"06/01/2021, 5:41:00 AM",0.619669,C/h8iEGOM6,,"06/01/2021, 5:42:00 AM",16225440-0000-0000-0000-225440600000,6.994967,"06/01/2021, 5:42:01 AM","06/01/2021, 5:42:01 AM",
0.533227,com.sec.android.app.shealth,14,,-18000000,"06/01/2021, 5:44:00 AM",0.653188,C/h8iEGOM6,,"06/01/2021, 5:45:00 AM",16225442-0000-0000-0000-225442400000,9.987466,"06/01/2021, 5:48:38 AM","06/01/2021, 5:48:38 AM",
1.101389,com.sec.android.app.shealth,8,,-18000000,"06/01/2021, 5:45:00 AM",0.273767,C/h8iEGOM6,,"06/01/2021, 5:46:00 AM",16225443-0000-0000-0000-225443000000,5.585999,"06/01/2021, 5:48:38 AM","06/01/2021, 5:48:38 AM",
0.655953,com.sec.android.app.shealth,8,,-18000000,"06/01/2021, 5:47:00 AM",0.322214,C/h8iEGOM6,,"06/01/2021, 5:48:00 AM",16225444-0000-0000-0000-225444200000,5.386498,"06/01/2021, 5:48:38 AM","06/01/2021, 5:48:38 AM",
0.977392,com.sec.android.app.shealth,63,,-18000000,"06/01/2021, 5:48:00 AM",2.840520,C/h8iEGOM6,,"06/01/2021, 5:49:00 AM",16225444-0000-0000-0000-225444800000,55.255497,"06/01/2021, 5:49:04 AM","06/01/2021, 5:49:04 AM",
1.220622,com.sec.android.app.shealth,100,,-18000000,"06/01/2021, 5:49:00 AM",3.517712,C/h8iEGOM6,,"06/01/2021, 5:50:00 AM",16225445-0000-0000-0000-225445400000,73.499779,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
1.838895,com.sec.android.app.shealth,109,,-18000000,"06/01/2021, 5:50:00 AM",4.723344,C/h8iEGOM6,,"06/01/2021, 5:51:00 AM",16225446-0000-0000-0000-225446000000,110.390228,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
2.019718,com.sec.android.app.shealth,110,,-18000000,"06/01/2021, 5:51:00 AM",4.991351,C/h8iEGOM6,,"06/01/2021, 5:52:00 AM",16225446-0000-0000-0000-225446600000,120.872086,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
2.014941,com.sec.android.app.shealth,114,,-18000000,"06/01/2021, 5:52:00 AM",5.066634,C/h8iEGOM6,,"06/01/2021, 5:53:00 AM",16225447-0000-0000-0000-225447200000,121.080231,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
1.949324,com.sec.android.app.shealth,112,,-18000000,"06/01/2021, 5:53:00 AM",4.856369,C/h8iEGOM6,,"06/01/2021, 5:54:00 AM",16225447-0000-0000-0000-225447800000,116.911743,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
1.463816,com.sec.android.app.shealth,67,,-18000000,"06/01/2021, 5:54:00 AM",2.727826,C/h8iEGOM6,,"06/01/2021, 5:55:00 AM",16225448-0000-0000-0000-225448400000,61.188145,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.928147,com.sec.android.app.shealth,22,,-18000000,"06/01/2021, 6:05:00 AM",1.129832,C/h8iEGOM6,,"06/01/2021, 6:06:00 AM",16225455-0000-0000-0000-225455000000,21.446245,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
1.165314,com.sec.android.app.shealth,51,,-18000000,"06/01/2021, 6:06:00 AM",2.330073,C/h8iEGOM6,,"06/01/2021, 6:07:00 AM",16225455-0000-0000-0000-225455600000,48.827614,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.431573,com.sec.android.app.shealth,9,,-18000000,"06/01/2021, 6:07:00 AM",0.494767,C/h8iEGOM6,,"06/01/2021, 6:08:00 AM",16225456-0000-0000-0000-225456200000,6.520258,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
1.300541,com.sec.android.app.shealth,59,,-18000000,"06/01/2021, 6:08:00 AM",2.204132,C/h8iEGOM6,,"06/01/2021, 6:09:00 AM",16225456-0000-0000-0000-225456800000,47.706322,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.392827,com.sec.android.app.shealth,9,,-18000000,"06/01/2021, 6:11:00 AM",0.507604,C/h8iEGOM6,,"06/01/2021, 6:12:00 AM",16225458-0000-0000-0000-225458600000,6.658311,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.855799,com.sec.android.app.shealth,25,,-18000000,"06/01/2021, 6:12:00 AM",0.841892,C/h8iEGOM6,,"06/01/2021, 6:13:00 AM",16225459-0000-0000-0000-225459200000,16.009871,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.969752,com.sec.android.app.shealth,39,,-18000000,"06/01/2021, 6:14:00 AM",1.665684,C/h8iEGOM6,,"06/01/2021, 6:15:00 AM",16225460-0000-0000-0000-225460400000,32.661392,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.439663,com.sec.android.app.shealth,15,,-18000000,"06/01/2021, 6:15:00 AM",0.831185,C/h8iEGOM6,,"06/01/2021, 6:16:00 AM",16225461-0000-0000-0000-225461000000,11.408903,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.369184,com.sec.android.app.shealth,13,,-18000000,"06/01/2021, 6:17:00 AM",0.742964,C/h8iEGOM6,,"06/01/2021, 6:18:00 AM",16225462-0000-0000-0000-225462200000,9.014904,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.385131,com.sec.android.app.shealth,8,,-18000000,"06/01/2021, 6:18:00 AM",0.660977,C/h8iEGOM6,,"06/01/2021, 6:19:00 AM",16225462-0000-0000-0000-225462800000,8.104686,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
1.355594,com.sec.android.app.shealth,8,,-18000000,"06/01/2021, 6:19:00 AM",0.252061,C/h8iEGOM6,,"06/01/2021, 6:20:00 AM",16225463-0000-0000-0000-225463400000,6.198017,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.495543,com.sec.android.app.shealth,19,,-18000000,"06/01/2021, 6:20:00 AM",1.157095,C/h8iEGOM6,,"06/01/2021, 6:21:00 AM",16225464-0000-0000-0000-225464000000,16.532509,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
1.259796,com.sec.android.app.shealth,18,,-18000000,"06/01/2021, 6:21:00 AM",0.778722,C/h8iEGOM6,,"06/01/2021, 6:22:00 AM",16225464-0000-0000-0000-225464600000,16.529255,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.659199,com.sec.android.app.shealth,40,,-18000000,"06/01/2021, 6:22:00 AM",1.696056,C/h8iEGOM6,,"06/01/2021, 6:23:00 AM",16225465-0000-0000-0000-225465200000,27.921827,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.259461,com.sec.android.app.shealth,3,,-18000000,"06/01/2021, 6:23:00 AM",0.219127,C/h8iEGOM6,,"06/01/2021, 6:24:00 AM",16225465-0000-0000-0000-225465800000,2.094749,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
1.190876,com.sec.android.app.shealth,18,,-18000000,"06/01/2021, 6:24:00 AM",0.807265,C/h8iEGOM6,,"06/01/2021, 6:25:00 AM",16225466-0000-0000-0000-225466400000,17.755495,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.552631,com.sec.android.app.shealth,22,,-18000000,"06/01/2021, 6:25:00 AM",1.218322,C/h8iEGOM6,,"06/01/2021, 6:26:00 AM",16225467-0000-0000-0000-225467000000,18.528557,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.696071,com.sec.android.app.shealth,7,,-18000000,"06/01/2021, 6:26:00 AM",0.374226,C/h8iEGOM6,,"06/01/2021, 6:27:00 AM",16225467-0000-0000-0000-225467600000,6.907686,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.428201,com.sec.android.app.shealth,17,,-18000000,"06/01/2021, 6:27:00 AM",1.347870,C/h8iEGOM6,,"06/01/2021, 6:28:00 AM",16225468-0000-0000-0000-225468200000,17.641726,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.556795,com.sec.android.app.shealth,10,,-18000000,"06/01/2021, 6:28:00 AM",0.629921,C/h8iEGOM6,,"06/01/2021, 6:29:00 AM",16225468-0000-0000-0000-225468800000,9.477799,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.908184,com.sec.android.app.shealth,42,,-18000000,"06/01/2021, 6:29:00 AM",1.890498,C/h8iEGOM6,,"06/01/2021, 6:30:00 AM",16225469-0000-0000-0000-225469400000,36.029892,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
1.707422,com.sec.android.app.shealth,9,,-18000000,"06/01/2021, 6:30:00 AM",0.297798,C/h8iEGOM6,,"06/01/2021, 6:31:00 AM",16225470-0000-0000-0000-225470000000,7.909971,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.814219,com.sec.android.app.shealth,51,,-18000000,"06/01/2021, 6:31:00 AM",2.043920,C/h8iEGOM6,,"06/01/2021, 6:32:00 AM",16225470-0000-0000-0000-225470600000,37.244148,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.822071,com.sec.android.app.shealth,53,,-18000000,"06/01/2021, 6:32:00 AM",2.238107,C/h8iEGOM6,,"06/01/2021, 6:33:00 AM",16225471-0000-0000-0000-225471200000,40.367207,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
0.976019,com.sec.android.app.shealth,66,,-18000000,"06/01/2021, 6:33:00 AM",2.533947,C/h8iEGOM6,,"06/01/2021, 6:34:00 AM",16225471-0000-0000-0000-225471800000,49.569862,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
1.466400,com.sec.android.app.shealth,35,,-18000000,"06/01/2021, 6:34:00 AM",1.332327,C/h8iEGOM6,,"06/01/2021, 6:35:00 AM",16225472-0000-0000-0000-225472400000,29.600805,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
1.580119,com.sec.android.app.shealth,45,,-18000000,"06/01/2021, 6:35:00 AM",1.617180,C/h8iEGOM6,,"06/01/2021, 6:36:00 AM",16225473-0000-0000-0000-225473000000,37.605740,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
1.440738,com.sec.android.app.shealth,12,,-18000000,"06/01/2021, 6:36:00 AM",0.526258,C/h8iEGOM6,,"06/01/2021, 6:37:00 AM",16225473-0000-0000-0000-225473600000,11.620872,"06/01/2021, 7:55:49 AM","06/01/2021, 7:55:49 AM",
