com.samsung.shealth.stand_day_summary,1144003,1
stand_time,update_time,pkg_name,day_time,datauuid,create_time,deviceuuid
11141120,"05/31/2021, 11:35:52 PM",com.sec.android.app.shealth,1622419200000,fb89a876-ae36-4970-cb32-902382f2f0ec,"05/31/2021, 12:43:46 PM",XMabZl3IH3,
0,"06/01/2021, 12:00:10 AM",com.sec.android.app.shealth,1622505600000,00288db8-fa83-5083-6f93-8e8ba92a9fdc,"06/01/2021, 12:00:10 AM",XMabZl3IH3,

